dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,regist,cnt,casual_lag2,regist_lag2,cnt_lag2,temp_inc,casual_avg_aheadWeek,regist_avg_aheadWeek,cnt_avg_aheadWeek,casual_avg_ahead3days,regist_avg_ahead3days,cnt_avg_ahead3days,casual_avg_aheadMonth,regist_avg_aheadMonth,cnt_avg_aheadMonth,casual_median_LastWeek,regist_median_LastWeek,cnt_median_LastWeek,casual_inc_ratio_monthly,regist_inc_ratio_monthly,cnt_inc_ratio_monthly,casual_inc_ratio_weekly,regist_inc_ratio_weekly,cnt_inc_ratio_weekly,casual_inc_ratio,regist_inc_ratio,cnt_inc_ratio
2011-03-23,2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.23426100000000002,203,1918,2121,401.0,1676.0,2077.0,-0.214,684.286,1872.286,2556.571,836.0,1893.6,2729.6,398.581,1546.226,1944.806,424.0,1767.0,2471.0,0.006,0.084,0.068,-0.414,-0.105,-0.188,-0.494,0.144,0.021
2011-03-24,2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.24378699999999998,166,1699,1865,460.0,2243.0,2703.0,-0.179,708.714,1940.286,2649.0,843.2,1878.2,2721.4,396.258,1583.0,1979.258,460.0,1871.0,2703.0,0.161,0.417,0.366,-0.351,0.156,0.02,-0.639,-0.243,-0.31
2011-03-25,2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,300,1910,2210,203.0,1918.0,2121.0,-0.073,691.857,1947.0,2638.857,707.0,1790.8,2497.8,382.194,1607.032,1989.226,460.0,1918.0,2703.0,-0.469,0.194,0.066,-0.707,-0.015,-0.196,0.478,-0.004,0.042
2011-03-26,2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,981,1515,2496,166.0,1699.0,1865.0,0.006,655.0,1858.286,2513.286,455.4,1792.0,2247.4,381.258,1632.419,2013.677,460.0,1699.0,2471.0,-0.565,0.041,-0.074,-0.747,-0.086,-0.258,4.91,-0.108,0.338
2011-03-27,2,0,3,0,0,0,2,0.25304299999999996,0.250339,0.493913,0.1843,472,1221,1693,300.0,1910.0,2210.0,-0.048,571.571,1794.714,2366.286,306.0,1889.2,2195.2,388.548,1649.645,2038.194,401.0,1699.0,2210.0,-0.228,0.158,0.084,-0.475,0.064,-0.066,0.573,-0.361,-0.234
2011-03-28,2,0,3,0,1,1,1,0.264348,0.25757399999999997,0.302174,0.212204,222,1806,2028,981.0,1515.0,2496.0,0.045,508.286,1769.286,2277.571,422.0,1857.0,2279.0,415.71,1641.161,2056.871,401.0,1699.0,2210.0,1.36,-0.077,0.213,0.93,-0.144,0.096,-0.774,0.192,-0.188
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.31416700000000003,0.226996,317,2108,2425,472.0,1221.0,1693.0,0.144,426.143,1740.286,2166.429,424.4,1652.6,2077.0,427.71,1625.484,2053.194,401.0,1699.0,2121.0,0.104,-0.249,-0.175,0.108,-0.298,-0.219,-0.328,0.726,0.432
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.17288800000000001,168,1368,1536,222.0,1806.0,2028.0,-0.008,400.571,1758.857,2159.429,428.2,1630.2,2058.4,431.0,1640.484,2071.484,300.0,1806.0,2121.0,-0.485,0.101,-0.021,-0.446,0.027,-0.061,-0.243,-0.243,-0.243
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,179,1506,1685,317.0,2108.0,2425.0,-0.106,380.143,1739.571,2119.714,458.4,1712.0,2170.4,427.548,1658.645,2086.194,300.0,1806.0,2121.0,-0.259,0.271,0.162,-0.166,0.212,0.144,-0.435,-0.286,-0.305
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,307,1920,2227,168.0,1368.0,1536.0,0.118,375.143,1661.0,2036.143,432.0,1603.6,2035.6,410.581,1647.677,2058.258,300.0,1699.0,2028.0,-0.591,-0.17,-0.254,-0.552,-0.176,-0.246,0.827,0.404,0.45
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.19714600000000002,898,1354,2252,179.0,1506.0,1685.0,0.05,377.0,1633.429,2010.429,271.6,1601.8,1873.4,413.742,1652.226,2065.968,300.0,1515.0,2028.0,-0.567,-0.089,-0.184,-0.525,-0.078,-0.162,4.017,-0.101,0.336
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,1651,1598,3249,307.0,1920.0,2227.0,0.201,378.0,1634.857,2012.857,238.6,1741.6,1980.2,419.226,1658.871,2078.097,307.0,1515.0,2028.0,-0.268,0.157,0.072,-0.188,0.174,0.106,4.378,-0.168,0.459
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,734,2381,3115,898.0,1354.0,2252.0,0.515,366.143,1611.857,1978.0,373.8,1651.2,2025.0,440.742,1641.161,2081.903,307.0,1506.0,2028.0,1.037,-0.175,0.082,1.453,-0.16,0.139,-0.183,0.758,0.383
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,167,1628,1795,1651.0,1598.0,3249.0,-0.278,534.571,1665.714,2200.286,640.6,1549.2,2189.8,490.032,1642.323,2132.355,307.0,1598.0,2227.0,2.369,-0.027,0.524,2.088,-0.041,0.477,-0.899,0.019,-0.448
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,413,2395,2808,734.0,2381.0,3115.0,-0.056,607.714,1747.857,2355.571,753.8,1751.8,2505.6,506.806,1663.323,2170.129,317.0,1598.0,2252.0,0.448,0.431,0.435,0.208,0.362,0.322,-0.437,0.006,-0.099
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.16231199999999998,571,2570,3141,167.0,1628.0,1795.0,0.119,586.286,1679.286,2265.571,751.4,1776.2,2527.6,491.548,1669.484,2161.032,307.0,1598.0,2227.0,-0.66,-0.025,-0.169,-0.715,-0.031,-0.208,2.419,0.579,0.75
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,172,1299,1471,413.0,2395.0,2808.0,-0.232,621.286,1826.0,2447.286,772.6,1871.2,2643.8,501.194,1730.903,2232.097,413.0,1628.0,2252.0,-0.176,0.384,0.258,-0.335,0.312,0.147,-0.584,-0.458,-0.476
2011-04-09,2,0,4,0,6,0,2,0.3425,0.34152899999999997,0.8775,0.13308299999999998,879,1576,2455,571.0,2570.0,3141.0,0.02,677.286,1978.0,2655.286,707.2,2114.4,2821.6,511.742,1761.29,2273.032,571.0,1920.0,2808.0,0.116,0.459,0.382,-0.157,0.299,0.183,0.539,-0.387,-0.218
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,172.0,1299.0,1471.0,0.246,658.0,1889.286,2547.286,411.4,2054.6,2466.0,507.097,1744.581,2251.677,571.0,1628.0,2808.0,-0.661,-0.255,-0.347,-0.739,-0.312,-0.423,5.907,0.314,0.968
2011-04-11,2,0,4,0,1,1,2,0.5956520000000001,0.565217,0.716956,0.324474,855,2493,3348,879.0,1576.0,2455.0,0.396,655.286,1921.0,2576.286,440.4,1893.6,2334.0,529.29,1740.581,2269.871,571.0,1628.0,2808.0,0.661,-0.095,0.082,0.341,-0.18,-0.047,-0.027,0.582,0.364
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,1188.0,1707.0,2895.0,-0.156,589.143,1936.571,2525.714,644.6,1909.4,2554.0,566.129,1777.032,2343.161,571.0,1707.0,2808.0,1.098,-0.039,0.236,1.016,-0.119,0.146,-0.784,0.041,-0.297
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.25061700000000003,209,1953,2162,855.0,2493.0,3348.0,-0.179,606.429,1952.571,2559.0,733.0,1929.0,2662.0,585.742,1801.645,2387.387,571.0,1707.0,2808.0,0.46,0.384,0.402,0.41,0.277,0.308,-0.756,-0.217,-0.354
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,257.0,1777.0,2034.0,0.133,619.286,1973.857,2593.143,670.2,1770.4,2440.6,570.677,1813.548,2384.226,571.0,1777.0,2808.0,-0.55,-0.02,-0.147,-0.585,-0.1,-0.216,1.058,0.541,0.606
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,209.0,1953.0,2162.0,-0.045,590.143,1910.714,2500.857,677.6,1901.2,2578.8,545.742,1830.258,2376.0,571.0,1777.0,2455.0,-0.617,0.067,-0.09,-0.646,0.022,-0.135,2.072,0.272,0.446
2011-04-16,2,0,4,0,6,0,3,0.43083299999999997,0.425492,0.888333,0.340808,121,674,795,529.0,2738.0,3267.0,-0.035,584.143,1934.714,2518.857,607.6,2133.6,2741.2,551.226,1864.161,2415.387,529.0,1777.0,2455.0,-0.04,0.469,0.353,-0.094,0.415,0.297,-0.771,-0.754,-0.757
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,642.0,2484.0,3126.0,0.06,651.286,2104.0,2755.286,498.4,2289.0,2787.4,562.613,1887.29,2449.903,642.0,1953.0,2895.0,0.141,0.316,0.276,-0.014,0.181,0.135,1.427,-0.12,0.198
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.16356700000000002,669,2760,3429,121.0,674.0,795.0,0.122,543.0,1975.143,2518.143,351.6,1925.2,2276.8,556.161,1848.677,2404.839,529.0,1953.0,2895.0,-0.782,-0.635,-0.669,-0.777,-0.659,-0.684,4.529,3.095,3.313
2011-04-19,2,0,4,0,2,1,2,0.505833,0.48925799999999997,0.665833,0.157971,409,2795,3204,1558.0,2186.0,3744.0,-0.013,595.857,2043.571,2639.429,611.8,2007.0,2618.8,592.742,1844.355,2437.097,529.0,2186.0,3126.0,1.628,0.185,0.536,1.615,0.07,0.418,-0.737,0.279,-0.144
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,669.0,2760.0,3429.0,0.176,569.286,2081.714,2651.0,703.8,2168.4,2872.2,585.806,1857.419,2443.226,529.0,2186.0,3126.0,0.142,0.486,0.403,0.175,0.326,0.293,-0.084,0.207,0.15
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,409.0,2795.0,3204.0,-0.228,591.0,2227.143,2818.143,679.8,2179.8,2859.6,553.065,1892.968,2446.032,529.0,2484.0,3204.0,-0.26,0.477,0.31,-0.308,0.255,0.137,0.822,0.232,0.307
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,613.0,3331.0,3944.0,-0.267,648.714,2424.0,3072.714,674.0,2349.2,3023.2,539.065,1954.484,2493.548,613.0,2738.0,3267.0,0.137,0.704,0.582,-0.055,0.374,0.284,-0.711,-0.548,-0.573
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,745.0,3444.0,4189.0,0.366,679.571,2524.857,3204.429,798.8,2903.2,3702.0,550.161,2011.516,2561.677,642.0,2760.0,3429.0,0.354,0.712,0.635,0.096,0.364,0.307,0.962,-0.253,-0.037
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,1710,2481,4191,177.0,1506.0,1683.0,0.264,613.143,2385.143,2998.286,522.6,2767.2,3289.8,541.032,1987.742,2528.774,613.0,2760.0,3429.0,-0.673,-0.242,-0.334,-0.711,-0.369,-0.439,8.661,0.647,1.49
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,773,3300,4073,1462.0,2574.0,4036.0,0.043,804.714,2656.571,3461.286,681.2,2730.0,3411.2,581.645,2008.903,2590.548,669.0,2760.0,3744.0,1.514,0.281,0.558,0.817,-0.031,0.166,-0.471,0.282,0.009
2011-04-26,2,0,4,0,2,1,1,0.631667,0.594083,0.729167,0.3265,678,3722,4400,1710.0,2481.0,4191.0,0.041,826.429,2698.714,3525.143,941.4,2667.2,3608.6,631.452,2034.129,2665.581,669.0,2760.0,3944.0,1.708,0.22,0.572,1.069,-0.081,0.189,-0.604,0.5,0.05
2011-04-27,2,0,4,0,3,1,2,0.62,0.575142,0.835417,0.3122,547,3325,3872,773.0,3300.0,4073.0,-0.018,841.286,2775.857,3617.143,973.4,2661.0,3634.4,646.71,2078.968,2725.677,745.0,2795.0,4036.0,0.195,0.587,0.494,-0.081,0.189,0.126,-0.292,0.008,-0.049
2011-04-28,2,0,4,0,4,1,2,0.6175,0.578929,0.700833,0.32090799999999997,569,3489,4058,678.0,3722.0,4400.0,-0.004,879.714,2908.286,3788.0,960.0,2716.6,3676.6,636.935,2150.161,2787.097,745.0,3300.0,4073.0,0.064,0.731,0.579,-0.229,0.28,0.162,-0.161,-0.063,-0.078
2011-04-29,2,0,4,0,5,1,1,0.51,0.497463,0.457083,0.240063,878,3717,4595,547.0,3325.0,3872.0,-0.174,870.286,2907.429,3777.714,1034.0,3080.4,4114.4,639.355,2218.032,2857.387,745.0,3300.0,4073.0,-0.144,0.499,0.355,-0.371,0.144,0.025,0.605,0.118,0.187
2011-04-30,2,0,4,0,6,0,1,0.4725,0.464021,0.503333,0.235075,1965,3347,5312,569.0,3489.0,4058.0,-0.074,845.143,2913.857,3759.0,855.4,3263.4,4118.8,650.548,2272.323,2922.871,678.0,3300.0,4058.0,-0.125,0.535,0.388,-0.327,0.197,0.08,2.453,-0.041,0.309
2011-05-01,2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.10635399999999999,1138,2213,3351,878.0,3717.0,4595.0,-0.044,945.286,3229.714,4175.0,689.0,3510.6,4199.6,668.645,2324.226,2992.871,773.0,3325.0,4073.0,0.313,0.599,0.535,-0.071,0.151,0.101,0.296,-0.405,-0.271
2011-05-02,2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,847,3554,4401,1965.0,3347.0,5312.0,0.216,1017.143,3340.143,4357.286,927.4,3520.0,4447.4,726.613,2388.065,3114.677,773.0,3347.0,4191.0,1.704,0.402,0.705,0.932,0.002,0.219,-0.569,0.062,-0.171
2011-05-03,2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,603,3848,4451,1138.0,2213.0,3351.0,0.123,935.429,3301.857,4237.286,1019.4,3218.2,4237.6,757.548,2410.871,3168.419,773.0,3347.0,4073.0,0.502,-0.082,0.058,0.217,-0.33,-0.209,-0.47,0.739,0.328
2011-05-04,2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,255,2378,2633,847.0,3554.0,4401.0,-0.328,946.0,3338.143,4284.143,1079.4,3264.0,4343.4,774.968,2463.581,3238.548,847.0,3489.0,4400.0,0.093,0.443,0.359,-0.105,0.065,0.027,-0.699,-0.331,-0.402
2011-05-05,2,0,5,0,4,1,1,0.459167,0.441917,0.44416700000000003,0.295392,614,3819,4433,603.0,3848.0,4451.0,0.109,935.286,3356.143,4291.429,1086.2,3335.8,4422.0,765.452,2544.032,3309.484,847.0,3489.0,4401.0,-0.212,0.513,0.345,-0.355,0.147,0.037,0.018,-0.008,-0.004
2011-05-06,2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,894,3714,4608,255.0,2378.0,2633.0,0.044,893.571,3220.857,4114.429,961.6,3068.0,4029.6,720.419,2569.194,3289.613,847.0,3489.0,4401.0,-0.646,-0.074,-0.2,-0.715,-0.262,-0.36,2.506,0.562,0.75
2011-05-07,2,0,5,0,6,0,1,0.52,0.512621,0.54125,0.16045,1612,3102,4714,614.0,3819.0,4433.0,0.085,900.0,3268.0,4168.0,691.4,3162.4,3853.8,716.548,2615.581,3332.129,847.0,3554.0,4433.0,-0.143,0.46,0.33,-0.318,0.169,0.064,1.625,-0.188,0.063
2011-05-08,2,0,5,0,0,0,1,0.5283329999999999,0.518933,0.631667,0.0746375,1401,2932,4333,894.0,3714.0,4608.0,0.016,902.286,3267.571,4169.857,642.6,3462.6,4105.2,740.0,2682.871,3422.871,847.0,3554.0,4433.0,0.208,0.384,0.346,-0.009,0.137,0.105,0.567,-0.211,-0.06
2011-05-09,2,0,5,0,1,1,1,0.5325,0.525246,0.58875,0.17600000000000002,664,3698,4362,1612.0,3102.0,4714.0,0.008,851.857,3232.571,4084.429,795.6,3372.2,4167.8,778.677,2705.677,3484.355,847.0,3554.0,4433.0,1.07,0.146,0.353,0.892,-0.04,0.154,-0.588,0.192,-0.075
2011-05-10,2,0,5,0,2,1,1,0.5325,0.522721,0.489167,0.11567100000000001,694,4109,4803,1401.0,2932.0,4333.0,0.0,889.429,3335.286,4224.714,955.2,3189.0,4144.2,805.452,2717.355,3522.806,847.0,3554.0,4433.0,0.739,0.079,0.23,0.575,-0.121,0.026,-0.505,0.401,0.108
2011-05-11,2,0,5,0,3,1,1,0.5425,0.5284,0.632917,0.12064200000000001,550,3632,4182,664.0,3698.0,4362.0,0.019,863.286,3355.857,4219.143,1037.0,3453.0,4490.0,821.323,2794.742,3616.065,664.0,3698.0,4433.0,-0.192,0.323,0.206,-0.231,0.102,0.034,-0.172,-0.018,-0.041
2011-05-12,2,0,5,0,4,1,1,0.535,0.523363,0.7475,0.189667,695,4169,4864,694.0,4109.0,4803.0,-0.014,876.286,3393.143,4269.429,1053.0,3511.0,4564.0,815.355,2876.452,3691.806,694.0,3698.0,4433.0,-0.149,0.428,0.301,-0.208,0.211,0.125,0.001,0.015,0.013
2011-05-13,2,0,5,0,5,1,2,0.5125,0.4943,0.863333,0.179725,692,3413,4105,550.0,3632.0,4182.0,-0.042,918.429,3572.286,4490.714,984.2,3494.6,4478.8,794.774,2938.548,3733.323,694.0,3698.0,4433.0,-0.308,0.236,0.12,-0.401,0.017,-0.069,0.258,-0.06,-0.018
2011-05-14,2,0,5,0,6,0,2,0.520833,0.500629,0.9225,0.13495,902,2507,3409,695.0,4169.0,4864.0,0.016,930.0,3622.286,4552.286,800.8,3708.0,4508.8,789.613,2992.613,3782.226,695.0,3698.0,4608.0,-0.12,0.393,0.286,-0.253,0.151,0.068,0.298,-0.399,-0.299
2011-05-15,2,0,5,0,0,0,2,0.5625,0.536,0.867083,0.152979,1582,2971,4553,692.0,3413.0,4105.0,0.08,901.143,3579.286,4480.429,659.0,3804.2,4463.2,803.645,3045.387,3849.032,694.0,3632.0,4362.0,-0.139,0.121,0.067,-0.232,-0.046,-0.084,1.286,-0.13,0.109
2011-05-16,2,0,5,0,1,1,1,0.5775,0.550512,0.787917,0.126871,773,3185,3958,902.0,2507.0,3409.0,0.027,799.714,3494.286,4294.0,706.6,3566.0,4272.6,826.0,3063.258,3889.258,694.0,3632.0,4333.0,0.092,-0.182,-0.123,0.128,-0.283,-0.206,-0.143,0.27,0.161
2011-05-17,2,0,5,0,2,1,2,0.561667,0.538529,0.837917,0.277354,678,3445,4123,1582.0,2971.0,4553.0,-0.027,825.571,3499.857,4325.429,884.2,3338.4,4222.6,859.968,3070.774,3930.742,694.0,3632.0,4362.0,0.84,-0.032,0.158,0.916,-0.151,0.053,-0.571,0.16,-0.094
2011-05-18,2,0,5,0,3,1,2,0.55,0.527158,0.87,0.201492,536,3319,3855,773.0,3185.0,3958.0,-0.021,841.143,3426.571,4267.714,928.8,3249.0,4177.8,864.194,3093.387,3957.581,695.0,3413.0,4182.0,-0.106,0.03,0.0,-0.081,-0.07,-0.073,-0.307,0.042,-0.026
2011-05-19,2,0,5,0,4,1,2,0.530833,0.510742,0.829583,0.10821300000000002,735,3840,4575,678.0,3445.0,4123.0,-0.035,838.857,3331.714,4170.571,925.4,3104.2,4029.6,882.161,3182.774,4064.935,695.0,3413.0,4123.0,-0.231,0.082,0.014,-0.192,0.034,-0.011,0.084,0.115,0.11
2011-05-20,2,0,5,0,5,1,1,0.536667,0.529042,0.719583,0.125013,909,4008,4917,536.0,3319.0,3855.0,0.011,836.857,3287.0,4123.857,894.2,3085.4,3979.6,849.194,3219.323,4068.516,695.0,3319.0,4105.0,-0.369,0.031,-0.052,-0.36,0.01,-0.065,0.696,0.208,0.275
2011-05-21,2,0,5,0,6,0,1,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,735.0,3840.0,4575.0,0.123,842.571,3240.0,4082.571,860.8,3352.0,4212.8,851.323,3254.161,4105.484,735.0,3319.0,4105.0,-0.137,0.18,0.114,-0.128,0.185,0.121,2.072,-0.076,0.269
2011-05-22,2,0,5,0,0,0,1,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,909.0,4008.0,4917.0,0.003,873.571,3325.0,4198.571,726.2,3559.4,4285.6,867.452,3293.29,4160.742,773.0,3319.0,4123.0,0.048,0.217,0.182,0.041,0.205,0.171,0.734,-0.231,-0.052
2011-05-23,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,2258.0,3547.0,5805.0,0.046,1067.286,3473.571,4540.857,1023.2,3631.8,4655.0,920.516,3300.258,4220.774,773.0,3445.0,4553.0,1.453,0.075,0.375,1.116,0.021,0.278,-0.63,-0.031,-0.264
2011-05-24,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,1576.0,3084.0,4660.0,0.045,1066.429,3489.714,4556.143,1202.8,3559.6,4762.4,947.323,3288.645,4235.968,773.0,3445.0,4575.0,0.664,-0.062,0.1,0.478,-0.116,0.023,-0.582,0.243,-0.036
2011-05-25,2,0,5,0,3,1,1,0.660833,0.615542,0.69625,0.15423299999999998,740,4238,4978,836.0,3438.0,4274.0,0.001,1075.429,3525.857,4601.286,1262.8,3583.4,4846.2,968.581,3350.968,4319.548,836.0,3445.0,4575.0,-0.137,0.026,-0.011,-0.223,-0.025,-0.071,-0.115,0.233,0.165
2011-05-26,2,0,5,0,4,1,1,0.708333,0.654688,0.6775,0.19964200000000001,758,3919,4677,659.0,3833.0,4492.0,0.072,1072.714,3581.286,4654.0,1247.6,3582.0,4829.6,942.677,3391.581,4334.258,836.0,3547.0,4575.0,-0.301,0.13,0.036,-0.386,0.07,-0.035,0.15,0.022,0.041
2011-05-27,2,0,5,0,5,1,1,0.681667,0.637008,0.65375,0.240679,871,3808,4679,740.0,4238.0,4978.0,-0.038,1101.857,3712.571,4814.429,1213.8,3628.0,4841.8,911.387,3448.258,4359.645,836.0,3833.0,4660.0,-0.188,0.229,0.142,-0.328,0.142,0.034,0.177,-0.101,-0.06
2011-05-28,2,0,5,0,6,0,1,0.655833,0.612379,0.729583,0.23009200000000002,2001,2757,4758,758.0,3919.0,4677.0,-0.038,1105.143,3723.857,4829.0,913.8,3702.4,4616.2,910.903,3468.226,4379.129,836.0,3833.0,4677.0,-0.168,0.13,0.068,-0.314,0.052,-0.031,1.64,-0.297,0.017
2011-05-29,2,0,5,0,0,0,1,0.6675,0.61555,0.81875,0.21393800000000002,2355,2433,4788,871.0,3808.0,4679.0,0.018,1099.714,3695.286,4795.0,772.8,3847.2,4620.0,917.129,3471.0,4388.129,836.0,3808.0,4677.0,-0.05,0.097,0.066,-0.208,0.031,-0.024,1.704,-0.361,0.023
2011-05-30,2,0,5,1,1,0,1,0.733333,0.671092,0.685,0.131225,1549,2549,4098,2001.0,2757.0,4758.0,0.099,1063.0,3582.429,4645.429,1005.8,3711.0,4716.8,964.032,3452.677,4416.71,836.0,3808.0,4677.0,1.076,-0.201,0.077,0.882,-0.23,0.024,-0.226,-0.075,-0.139
2011-05-31,2,0,5,0,2,1,1,0.775,0.725383,0.636667,0.111329,673,3309,3982,2355.0,2433.0,4788.0,0.057,1174.286,3489.429,4663.714,1345.0,3431.0,4776.0,1021.645,3418.613,4440.258,836.0,3808.0,4679.0,1.305,-0.288,0.078,1.005,-0.303,0.027,-0.714,0.36,-0.168
2011-06-01,2,0,6,0,3,1,2,0.764167,0.720967,0.677083,0.207092,513,3461,3974,1549.0,2549.0,4098.0,-0.014,1276.143,3362.429,4638.571,1506.8,3093.2,4600.0,1043.29,3380.935,4424.226,871.0,3808.0,4679.0,0.485,-0.246,-0.074,0.214,-0.242,-0.117,-0.669,0.358,-0.03
2011-06-02,2,0,6,0,4,1,1,0.715,0.643942,0.305,0.29228699999999996,736,4232,4968,673.0,3309.0,3982.0,-0.064,1278.143,3287.571,4565.714,1489.8,2971.2,4461.0,1001.613,3379.71,4381.323,871.0,3309.0,4679.0,-0.328,-0.021,-0.091,-0.473,0.007,-0.128,0.094,0.279,0.248
2011-06-03,2,0,6,0,5,1,1,0.62,0.587133,0.354167,0.253121,898,4414,5312,513.0,3461.0,3974.0,-0.133,1245.714,3176.571,4422.286,1418.2,2901.8,4320.0,981.452,3419.968,4401.419,871.0,3309.0,4677.0,-0.477,0.012,-0.097,-0.588,0.09,-0.101,0.75,0.275,0.337
2011-06-04,2,0,6,0,6,0,1,0.635,0.594696,0.45625,0.123142,1869,3473,5342,736.0,4232.0,4968.0,0.024,1242.571,3221.286,4463.857,1165.2,3196.8,4362.0,977.871,3441.839,4419.71,871.0,3309.0,4679.0,-0.247,0.23,0.124,-0.408,0.314,0.113,1.539,-0.179,0.075
2011-06-05,2,0,6,0,0,0,2,0.648333,0.616804,0.6525,0.138692,1685,3221,4906,898.0,4414.0,5312.0,0.021,1246.429,3307.857,4554.286,873.8,3593.0,4466.8,987.387,3460.097,4447.484,898.0,3309.0,4758.0,-0.091,0.276,0.194,-0.28,0.334,0.166,0.876,-0.27,-0.076
2011-06-06,2,0,6,0,1,1,1,0.678333,0.621858,0.6,0.121896,673,3875,4548,1869.0,3473.0,5342.0,0.046,1227.571,3410.143,4637.714,937.8,3777.8,4715.6,1039.452,3495.419,4534.871,898.0,3461.0,4788.0,0.798,-0.006,0.178,0.523,0.018,0.152,-0.64,0.116,-0.149
2011-06-07,2,0,6,0,2,1,1,0.7075,0.65595,0.597917,0.187808,763,4070,4833,1685.0,3221.0,4906.0,0.043,1131.857,3522.714,4654.571,1140.2,3760.2,4900.4,1074.0,3476.129,4550.129,898.0,3461.0,4906.0,0.569,-0.073,0.078,0.489,-0.086,0.054,-0.547,0.264,-0.015
2011-06-08,2,0,6,0,3,1,1,0.775833,0.727279,0.6220829999999999,0.136817,676,3725,4401,673.0,3875.0,4548.0,0.097,1006.714,3712.143,4718.857,1172.2,3843.0,5015.2,1066.871,3481.323,4548.194,736.0,3473.0,4906.0,-0.369,0.113,-0.0,-0.331,0.044,-0.036,0.004,-0.039,-0.032
2011-06-09,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915,763.0,4070.0,4833.0,0.042,1019.571,3820.857,4840.429,1177.6,3810.6,4988.2,1039.484,3512.548,4552.032,763.0,3875.0,4906.0,-0.266,0.159,0.062,-0.252,0.065,-0.002,-0.262,-0.176,-0.19
2011-06-10,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.14055399999999998,815,3771,4586,676.0,3725.0,4401.0,-0.066,1042.857,3858.571,4901.429,1133.2,3672.8,4806.0,1016.097,3538.129,4554.226,763.0,3875.0,4906.0,-0.335,0.053,-0.034,-0.352,-0.035,-0.102,0.206,0.012,0.042
2011-06-11,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966,563.0,3352.0,3915.0,-0.04,1018.143,3732.857,4751.0,872.0,3648.6,4520.6,1012.839,3526.968,4539.806,763.0,3725.0,4833.0,-0.444,-0.05,-0.138,-0.447,-0.102,-0.176,2.071,-0.034,0.268
2011-06-12,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.16356700000000002,1467,2993,4460,815.0,3771.0,4586.0,-0.045,1006.286,3641.0,4647.286,698.0,3758.6,4456.6,1016.742,3516.065,4532.806,763.0,3725.0,4586.0,-0.198,0.073,0.012,-0.19,0.036,-0.013,0.8,-0.206,-0.027
